"ID Científico","Nombre Completo","Especialidad","Grado Académico","Institución","País","Nivel de Acceso","Estado","Correo Electrónico","Fecha Nacimiento","Fecha Ingreso","Publicaciones"
"CE-89713","Daniela Jiménez Ortega","Neurociencias","Ph.D. en Farmacología","Universidad del Valle","Perú","NIVEL-2 Restringido","Activo","daniela.jiménez.orte@progenitor.edu","08/03/1978","27/02/2015","101"
"CE-11875","María García Herrera","Neurociencias","Doctorado en Biología Molecular","Universidad Tecnológica de Pereira","Chile","NIVEL-1 Básico","En revisión","maría.garcía.herrera@progenitor.edu","01/04/1982","25/01/2019","100"
"CE-95444","Eduardo Salazar Reyes","Oncología Molecular","Ph.D. en Farmacología","Centro Internacional de Agricultura Tropical","Argentina","NIVEL-4 Secreto","Activo","eduardo.salazar.reye@nest-lab.org","18/04/1972","15/04/2012","86"
"CE-14026","Patricia Mendoza Cruz","Epidemiología Computacional","M.Sc. Genómica","Universidad Nacional de Colombia","Ecuador","NIVEL-3 Confidencial","Activo","patricia.mendoza.cru@umbrella-corp.com","17/08/1994","21/02/2019","41"
"CE-91752","Patricia Romero Martínez","Oncología Molecular","Doctorado en Microbiología","Colciencias","Ecuador","NIVEL-3 Confidencial","Suspendido","patricia.romero.mart@progenitor.edu","07/03/1992","25/10/2014","41"
"CE-95967","Ramón Cruz Medina","Genética Forense","M.Sc. Biotecnología","Universidad del Valle","Uruguay","NIVEL-1 Básico","Activo","ramón.cruz.medina@hcf-research.net","22/06/1971","10/11/2018","9"
"CE-33384","Héctor Pérez Ruiz","Biotecnología Genómica","M.D. Ph.D.","CINARA","Brasil","NIVEL-4 Secreto","Activo","héctor.pérez.ruiz@progenitor.edu","21/05/1995","23/11/2018","15"
"CE-86453","Natalia Díaz Rodríguez","Criobiología","Doctorado en Biología Molecular","Colciencias","México","NIVEL-3 Confidencial","En revisión","natalia.díaz.rodrígu@umbrella-corp.com","07/07/1985","08/09/2012","17"
"CE-20340","Sofía Pérez Guerrero","Biología Sintética","Ph.D. en Neurociencias","Universidad de Córdoba","México","NIVEL-4 Secreto","Activo","sofía.pérez.guerrero@umbrella-corp.com","16/01/1991","14/08/2015","37"
"CE-40292","María Ríos Reyes","Parasitología Molecular","Ph.D. en Neurociencias","Universidad de los Andes","Chile","NIVEL-5 Umbra","Activo","maría.ríos.reyes@arklay-science.com","15/05/1985","19/04/2021","53"
"CE-79252","Mariana Cruz Morales","Toxicología Ambiental","Doctorado en Medicina","Instituto Humboldt","Colombia","NIVEL-2 Restringido","Activo","mariana.cruz.morales@progenitor.edu","15/10/1963","07/07/2011","13"
"CE-58408","Daniela Rodríguez Castillo","Genética Forense","Ph.D. en Ciencias Biológicas","Universidad Industrial de Santander","Perú","NIVEL-5 Umbra","Suspendido","daniela.rodríguez.ca@arklay-science.com","16/02/1983","09/11/2012","67"
"CE-78626","Pablo Romero Salazar","Farmacología Experimental","M.Sc. Genómica","Instituto Nacional de Salud","Venezuela","NIVEL-5 Umbra","Suspendido","pablo.romero.salazar@nest-lab.org","13/03/1978","21/09/2014","65"
"CE-25819","Roberto Reyes Salazar","Epidemiología Computacional","M.D. Ph.D.","Universidad Industrial de Santander","Argentina","NIVEL-2 Restringido","Suspendido","roberto.reyes.salaza@nest-lab.org","08/11/1972","17/02/2021","116"
"CE-26902","Manuel Castillo Sánchez","Criobiología","Doctorado en Biología Molecular","Universidad de Antioquia","Colombia","NIVEL-2 Restringido","Activo","manuel.castillo.sánc@hcf-research.net","23/11/1994","22/09/2018","24"
"CE-77059","Sergio Fernández Ruiz","Neurociencias","Ph.D. en Neurociencias","Instituto Humboldt","Venezuela","NIVEL-5 Umbra","Activo","sergio.fernández.rui@nest-lab.org","26/03/1964","18/11/2021","58"
"CE-25383","Miguel Martínez Sánchez","Virología Molecular","M.Sc. Biotecnología","CINARA","Ecuador","NIVEL-1 Básico","En revisión","miguel.martínez.sánc@progenitor.edu","12/05/1990","11/05/2014","70"
"CE-70541","Camila Muñoz Ramos","Microbiología Clínica","Ph.D. en Farmacología","Centro Internacional de Agricultura Tropical","Colombia","NIVEL-1 Básico","Activo","camila.muñoz.ramos@arklay-science.com","08/02/1965","24/06/2010","18"
"CE-57378","Paula Sánchez Vargas","Criobiología","Doctorado en Biología Molecular","Colciencias","Argentina","NIVEL-5 Umbra","Activo","paula.sánchez.vargas@umbrella-corp.com","12/11/1960","10/07/2015","105"
"CE-47128","Valentina Castillo Vargas","Microbiología Clínica","Ph.D. en Farmacología","Universidad Nacional de Colombia","México","NIVEL-5 Umbra","Activo","valentina.castillo.v@progenitor.edu","15/05/1970","21/08/2021","113"
"CE-66000","Jorge Cruz Muñoz","Biotecnología Genómica","Doctorado en Microbiología","Instituto Humboldt","Brasil","NIVEL-2 Restringido","En revisión","jorge.cruz.muñoz@arklay-science.com","15/05/1990","24/03/2011","42"
"CE-42846","Claudia Medina Castillo","Biología Sintética","Ph.D. en Bioquímica","Universidad de Córdoba","Ecuador","NIVEL-5 Umbra","Suspendido","claudia.medina.casti@progenitor.edu","23/08/1979","26/03/2021","3"
"CE-43880","Manuel Ortega Medina","Inmunología Avanzada","M.Sc. Biotecnología","Universidad de Córdoba","Brasil","NIVEL-1 Básico","Activo","manuel.ortega.medina@arklay-science.com","10/11/1993","10/10/2022","23"
"CE-96455","Rosa Ortega Vega","Toxicología Ambiental","Doctorado en Microbiología","Universidad Nacional de Colombia","Chile","NIVEL-3 Confidencial","Activo","rosa.ortega.vega@arklay-science.com","17/07/1972","15/08/2010","73"
"CE-18174","Pablo Martínez Jiménez","Neurociencias","Ph.D. en Química","CINARA","Venezuela","NIVEL-1 Básico","Activo","pablo.martínez.jimén@progenitor.edu","22/01/1988","07/07/2011","108"
"CE-60634","Camila Jiménez Guerrero","Microbiología Clínica","Ph.D. en Farmacología","UNAL Medellín","Chile","NIVEL-3 Confidencial","Activo","camila.jiménez.guerr@hcf-research.net","11/05/1965","02/06/2011","45"
"CE-53313","Gabriela Guerrero Pérez","Parasitología Molecular","Doctorado en Microbiología","Universidad Industrial de Santander","Brasil","NIVEL-3 Confidencial","Activo","gabriela.guerrero.pé@progenitor.edu","11/07/1986","13/11/2018","34"
"CE-42232","Daniela Guerrero Rodríguez","Farmacología Experimental","M.Sc. Biotecnología","Universidad Nacional de Colombia","Uruguay","NIVEL-2 Restringido","Activo","daniela.guerrero.rod@progenitor.edu","08/06/1971","12/12/2023","107"
"CE-33731","Ricardo Ramos Torres","Biología Sintética","Doctorado en Biología Molecular","Centro Internacional de Agricultura Tropical","Brasil","NIVEL-2 Restringido","En revisión","ricardo.ramos.torres@arklay-science.com","10/06/1964","01/12/2015","54"
"CE-85274","Sofía Reyes Castillo","Parasitología Molecular","Doctorado en Biología Molecular","Universidad Industrial de Santander","Argentina","NIVEL-2 Restringido","Activo","sofía.reyes.castillo@progenitor.edu","10/04/1994","02/07/2017","110"
"CE-93652","Pablo García Castillo","Biotecnología Genómica","Ph.D. en Neurociencias","CINARA","Perú","NIVEL-5 Umbra","Activo","pablo.garcía.castill@progenitor.edu","22/10/1961","28/07/2022","19"
"CE-53957","Roberto Martínez Herrera","Criobiología","Ph.D. en Neurociencias","Universidad de Antioquia","Brasil","NIVEL-2 Restringido","Suspendido","roberto.martínez.her@hcf-research.net","02/03/1964","18/06/2010","48"
"CE-89230","Eduardo Sánchez Muñoz","Toxicología Ambiental","M.D. Ph.D.","Universidad de Antioquia","Argentina","NIVEL-3 Confidencial","Activo","eduardo.sánchez.muño@hcf-research.net","09/05/1979","01/04/2013","79"
"CE-33986","Paola Medina Ríos","Parasitología Molecular","Ph.D. en Química","Universidad Nacional de Colombia","Perú","NIVEL-4 Secreto","Activo","paola.medina.ríos@hcf-research.net","19/08/1983","02/02/2017","24"
"CE-50148","Alberto Fernández Mendoza","Farmacología Experimental","Doctorado en Medicina","Universidad Industrial de Santander","España","NIVEL-2 Restringido","Activo","alberto.fernández.me@progenitor.edu","25/02/1987","10/08/2010","30"
"CE-79741","Miguel López Muñoz","Epidemiología Computacional","M.Sc. Genómica","Universidad de los Andes","México","NIVEL-5 Umbra","En revisión","miguel.lópez.muñoz@hcf-research.net","23/06/1986","10/09/2020","49"
"CE-63908","Fernando Muñoz Vega","Bioquímica Estructural","M.Sc. Genómica","Universidad de los Andes","Uruguay","NIVEL-3 Confidencial","Activo","fernando.muñoz.vega@nest-lab.org","12/06/1980","20/11/2020","58"
"CE-22678","Felipe Ruiz Morales","Toxicología Ambiental","Ph.D. en Ciencias Biológicas","UNAL Medellín","Brasil","NIVEL-3 Confidencial","Suspendido","felipe.ruiz.morales@arklay-science.com","11/09/1966","07/08/2012","26"
"CE-77435","Sergio Medina Fernández","Virología Molecular","Doctorado en Biología Molecular","Universidad Nacional de Colombia","España","NIVEL-4 Secreto","En revisión","sergio.medina.fernán@progenitor.edu","25/03/1976","02/07/2017","30"
"CE-41738","Rosa Sánchez Ruiz","Farmacología Experimental","Ph.D. en Química","Pontificia Universidad Javeriana","Colombia","NIVEL-3 Confidencial","Suspendido","rosa.sánchez.ruiz@umbrella-corp.com","18/08/1986","22/02/2011","97"
"CE-46556","Ramón García Jiménez","Epidemiología Computacional","Ph.D. en Ciencias Biológicas","Universidad del Valle","Argentina","NIVEL-4 Secreto","Activo","ramón.garcía.jiménez@arklay-science.com","08/03/1975","25/11/2012","23"
"CE-18242","Patricia Guerrero Guerrero","Epidemiología Computacional","Doctorado en Biología Molecular","Universidad de Córdoba","Chile","NIVEL-2 Restringido","Suspendido","patricia.guerrero.gu@arklay-science.com","24/11/1968","21/08/2014","20"
"CE-15494","Catalina Castro Romero","Biología Sintética","Doctorado en Biología Molecular","Universidad de los Andes","Argentina","NIVEL-1 Básico","Suspendido","catalina.castro.rome@arklay-science.com","16/11/1991","14/09/2023","64"
"CE-59075","Pablo Delgado Díaz","Biología Sintética","M.Sc. Genómica","Universidad Industrial de Santander","Ecuador","NIVEL-1 Básico","En revisión","pablo.delgado.díaz@hcf-research.net","21/12/1975","04/07/2010","91"
"CE-38920","Héctor Delgado Castro","Nanotecnología Biomédica","Ph.D. en Química","Universidad Tecnológica de Pereira","Uruguay","NIVEL-2 Restringido","Activo","héctor.delgado.castr@umbrella-corp.com","03/12/1976","02/06/2018","58"
"CE-71614","Sofía Castillo Castro","Nanotecnología Biomédica","Ph.D. Bioinformática","Instituto Humboldt","Chile","NIVEL-5 Umbra","Activo","sofía.castillo.castr@hcf-research.net","22/04/1977","22/10/2016","102"
"CE-94936","Fernando Vargas Torres","Oncología Molecular","Doctorado en Microbiología","Universidad del Valle","Ecuador","NIVEL-4 Secreto","Activo","fernando.vargas.torr@arklay-science.com","16/04/1986","17/07/2012","3"
"CE-36789","Lucía Castro Torres","Microbiología Clínica","Doctorado en Biología Molecular","Universidad Nacional de Colombia","Uruguay","NIVEL-3 Confidencial","En revisión","lucía.castro.torres@arklay-science.com","14/02/1988","10/05/2012","83"
"CE-87350","Pablo Ramos Vega","Genética Forense","M.D. Ph.D.","Instituto Nacional de Salud","Ecuador","NIVEL-1 Básico","Suspendido","pablo.ramos.vega@nest-lab.org","17/09/1987","04/10/2017","85"
"CE-15653","Pablo Herrera Muñoz","Criobiología","Ph.D. en Neurociencias","Universidad Tecnológica de Pereira","Colombia","NIVEL-2 Restringido","Activo","pablo.herrera.muñoz@hcf-research.net","20/01/1988","19/11/2020","120"
"CE-22608","Elena Martínez Herrera","Epidemiología Computacional","M.Sc. Genómica","Universidad de los Andes","España","NIVEL-1 Básico","Activo","elena.martínez.herre@nest-lab.org","12/01/1987","14/02/2014","20"
"CE-46440","Andrea Guerrero Torres","Epidemiología Computacional","Ph.D. Bioinformática","UNAL Medellín","España","NIVEL-4 Secreto","Activo","andrea.guerrero.torr@arklay-science.com","18/10/1964","13/12/2013","35"
"CE-65216","Alberto Salazar Herrera","Parasitología Molecular","M.Sc. Genómica","Universidad del Cauca","Chile","NIVEL-1 Básico","Activo","alberto.salazar.herr@nest-lab.org","10/09/1971","19/07/2020","49"
"CE-13123","Iván Reyes Herrera","Epidemiología Computacional","Ph.D. Bioinformática","Universidad de Córdoba","Brasil","NIVEL-4 Secreto","Activo","iván.reyes.herrera@hcf-research.net","20/06/1965","23/08/2018","59"
"CE-29908","Roberto Herrera González","Biotecnología Genómica","Ph.D. en Bioquímica","Instituto Nacional de Salud","Venezuela","NIVEL-4 Secreto","Suspendido","roberto.herrera.gonz@progenitor.edu","17/09/1977","11/11/2022","47"
"CE-63654","Andrés Herrera Castillo","Parasitología Molecular","Ph.D. en Farmacología","Universidad del Valle","Perú","NIVEL-2 Restringido","Suspendido","andrés.herrera.casti@hcf-research.net","12/11/1988","12/07/2023","80"
"CE-69015","Daniela González González","Farmacología Experimental","Ph.D. en Farmacología","Universidad de los Andes","Argentina","NIVEL-5 Umbra","Suspendido","daniela.gonzález.gon@arklay-science.com","26/05/1985","26/03/2015","102"
"CE-63819","Camila Castillo Guerrero","Toxicología Ambiental","Doctorado en Biología Molecular","Universidad de Antioquia","Uruguay","NIVEL-3 Confidencial","Activo","camila.castillo.guer@arklay-science.com","16/07/1970","23/07/2016","108"
"CE-94757","Alberto Herrera Medina","Neurociencias","M.Sc. Genómica","Universidad de Córdoba","Colombia","NIVEL-3 Confidencial","Activo","alberto.herrera.medi@progenitor.edu","13/02/1966","11/04/2014","53"
"CE-92603","Valeria Vega Sánchez","Farmacología Experimental","M.Sc. Biotecnología","UNAL Medellín","Brasil","NIVEL-1 Básico","Activo","valeria.vega.sánchez@umbrella-corp.com","22/10/1979","05/09/2023","58"
"CE-21143","Valeria García Ramos","Parasitología Molecular","M.Sc. Genómica","Instituto Nacional de Salud","Perú","NIVEL-2 Restringido","Activo","valeria.garcía.ramos@arklay-science.com","23/01/1982","26/04/2013","52"
"CE-23621","Eduardo Rodríguez Ortega","Virología Molecular","Doctorado en Microbiología","CINARA","España","NIVEL-4 Secreto","En revisión","eduardo.rodríguez.or@arklay-science.com","15/02/1979","27/08/2011","8"
"CE-90890","Alejandro Castro Fernández","Parasitología Molecular","Ph.D. en Bioquímica","Instituto Humboldt","Ecuador","NIVEL-3 Confidencial","Activo","alejandro.castro.fer@arklay-science.com","07/05/1995","02/12/2020","40"
"CE-20426","María Vargas Muñoz","Epidemiología Computacional","Ph.D. en Neurociencias","UNAL Medellín","Ecuador","NIVEL-5 Umbra","En revisión","maría.vargas.muñoz@umbrella-corp.com","26/06/1984","13/06/2010","31"
"CE-24307","Eduardo Pérez Castillo","Criobiología","Doctorado en Microbiología","Universidad de los Andes","Venezuela","NIVEL-2 Restringido","Activo","eduardo.pérez.castil@arklay-science.com","14/12/1994","21/07/2015","20"
"CE-87153","Diego Vargas Salazar","Inmunología Avanzada","Ph.D. Bioinformática","Universidad Tecnológica de Pereira","Chile","NIVEL-3 Confidencial","Suspendido","diego.vargas.salazar@umbrella-corp.com","12/05/1973","08/05/2011","113"
"CE-23371","Gabriela Torres Torres","Biotecnología Genómica","M.D. Ph.D.","Universidad del Valle","México","NIVEL-1 Básico","Activo","gabriela.torres.torr@nest-lab.org","25/05/1995","14/06/2013","37"
"CE-47962","Fernando Mendoza Ortega","Epidemiología Computacional","M.Sc. Genómica","Centro Internacional de Agricultura Tropical","Colombia","NIVEL-1 Básico","Activo","fernando.mendoza.ort@hcf-research.net","09/12/1994","23/10/2016","84"
"CE-83876","Daniela Torres Delgado","Biología Sintética","M.D. Ph.D.","Universidad de Antioquia","Uruguay","NIVEL-5 Umbra","Activo","daniela.torres.delga@umbrella-corp.com","05/08/1970","25/09/2014","74"
"CE-69160","Roberto Cruz Pérez","Genética Forense","Ph.D. en Ciencias Biológicas","Universidad Nacional de Colombia","Argentina","NIVEL-4 Secreto","Suspendido","roberto.cruz.pérez@arklay-science.com","05/03/1965","15/01/2022","69"
"CE-93158","Jorge Fernández Guerrero","Neurociencias","Doctorado en Microbiología","Universidad Tecnológica de Pereira","Ecuador","NIVEL-5 Umbra","Activo","jorge.fernández.guer@umbrella-corp.com","06/07/1991","01/11/2016","17"
"CE-24705","Roberto Fernández García","Nanotecnología Biomédica","Ph.D. en Neurociencias","Universidad del Cauca","Uruguay","NIVEL-4 Secreto","En revisión","roberto.fernández.ga@progenitor.edu","12/11/1968","28/03/2021","46"
"CE-29964","Ricardo Rodríguez Ramos","Genética Forense","Doctorado en Medicina","Colciencias","Venezuela","NIVEL-5 Umbra","Suspendido","ricardo.rodríguez.ra@nest-lab.org","24/08/1995","06/07/2013","87"
"CE-40506","Alejandro Medina Sánchez","Epidemiología Computacional","Doctorado en Medicina","Universidad Industrial de Santander","España","NIVEL-4 Secreto","En revisión","alejandro.medina.sán@nest-lab.org","25/03/1985","10/10/2016","52"
"CE-33162","Pablo García Ríos","Toxicología Ambiental","Doctorado en Biología Molecular","Universidad Tecnológica de Pereira","Uruguay","NIVEL-5 Umbra","Activo","pablo.garcía.ríos@arklay-science.com","10/11/1968","23/01/2011","33"
"CE-89741","Jorge Ramos Rodríguez","Inmunología Avanzada","Doctorado en Medicina","Universidad Tecnológica de Pereira","Brasil","NIVEL-2 Restringido","Activo","jorge.ramos.rodrígue@umbrella-corp.com","12/03/1967","15/07/2023","100"
"CE-82317","Ramón Reyes Medina","Oncología Molecular","Ph.D. Bioinformática","Pontificia Universidad Javeriana","México","NIVEL-2 Restringido","Suspendido","ramón.reyes.medina@hcf-research.net","14/10/1988","12/08/2017","44"
"CE-12456","Diego Vargas Medina","Parasitología Molecular","Ph.D. en Farmacología","Universidad Tecnológica de Pereira","España","NIVEL-5 Umbra","Activo","diego.vargas.medina@arklay-science.com","25/05/1983","06/10/2017","67"
